id,output_entity_id,input_entity_id,relation_type,connectivity,frequency
50854,"iodata_[1001, 1002]",step_6324,transfer,1,1
50857,"iodata_[1001, 1002]",step_4318,transfer,1,1
50858,step_1274,step_2322,invoke,1,1
50859,step_1274,iodata_276,transfer,1,2
50860,iodata_276,step_2322,transfer,1,1
50864,step_6324,step_245,invoke,1,1
50866,iodata_71,step_245,transfer,1,1
50867,step_4318,step_245,invoke,1,1
50869,"iodata_[611, 612]",step_245,transfer,1,1
50870,step_2322,step_245,invoke,1,1
50871,step_2322,iodata_17581,transfer,1,2
50872,iodata_17581,step_245,transfer,1,1
50875,iodata_730,step_245,transfer,1,1
50876,step_4318,step_6348,invoke,1,1
50878,"iodata_[611, 612]",step_6348,transfer,1,1
50879,step_245,step_6348,invoke,1,1
50880,step_245,iodata_17584,transfer,1,2
50881,iodata_17584,step_6348,transfer,1,1
50883,iodata_618,step_20,transfer,1,1
50887,iodata_3430,step_1941,transfer,1,1
50888,step_1941,iodata_121,transfer,1,1
50892,iodata_17575,step_4318,transfer,1,1
50893,iodata_17578,step_4318,transfer,1,1
50895,iodata_17578,step_2322,transfer,1,1
50897,iodata_326,step_245,transfer,1,1
50898,iodata_17578,step_245,transfer,1,1
50900,iodata_17531,step_245,transfer,1,1
50901,step_245,iodata_17532,transfer,1,1
50902,iodata_326,step_6348,transfer,1,1
50903,iodata_20,step_6348,transfer,1,1
50904,step_6348,iodata_1121,transfer,1,1
50937,step_2087,step_20,invoke,1,1
50938,step_2087,"iodata_[110, 111]",transfer,1,1
50940,step_20,step_4,invoke,1,1
50942,"iodata_[110, 111]",step_4,transfer,1,2
50943,step_4,step_29,invoke,1,2
50944,step_4,"iodata_[110, 111]",transfer,1,1
50946,iodata_615,step_2087,transfer,1,2
50947,iodata_31,step_2087,transfer,1,1
50948,step_2087,iodata_17593,transfer,1,1
50993,step_20,step_196,invoke,1,2
50997,step_196,iodata_255,transfer,1,1
50998,iodata_255,step_54,transfer,1,1
50999,step_54,step_199,invoke,1,2
51000,step_54,"iodata_[112, 113]",transfer,1,4
51001,"iodata_[112, 113]",step_199,transfer,1,1
51002,step_199,step_29,invoke,1,5
51003,step_199,iodata_305,transfer,1,4
51005,step_199,step_6,invoke,1,5
51009,step_29,iodata_17625,transfer,1,1
51030,step_31,step_646,invoke,1,1
51032,iodata_245,step_646,transfer,1,1
51034,step_31,iodata_865,transfer,1,7
51035,iodata_865,step_74,transfer,1,1
51036,step_646,step_74,invoke,1,1
51037,step_646,iodata_3232,transfer,1,2
51038,iodata_3232,step_74,transfer,1,1
51042,step_74,step_31,invoke,1,8
51057,iodata_17636,step_66,transfer,1,1
51074,step_80,step_192,invoke,1,1
51077,step_80,step_4499,invoke,1,1
51079,iodata_251,step_4499,transfer,1,1
51083,step_80,step_5763,invoke,1,1
51085,iodata_251,step_5763,transfer,1,2
51089,step_145,step_732,invoke,1,1
51090,step_145,iodata_362,transfer,1,3
51091,iodata_362,step_732,transfer,1,1
51094,iodata_309,step_122,transfer,1,2
51095,step_122,step_6379,invoke,1,1
51096,step_122,iodata_2126,transfer,1,1
51097,iodata_2126,step_6379,transfer,1,1
51099,step_4573,iodata_283,transfer,1,1
51101,step_192,iodata_252,transfer,1,1
51102,step_4499,iodata_17647,transfer,1,1
51104,step_5763,iodata_11627,transfer,1,1
51106,iodata_437,step_145,transfer,1,3
51107,iodata_788,step_145,transfer,1,1
51109,iodata_83,step_732,transfer,1,2
51110,step_6379,iodata_2388,transfer,1,1
51143,step_167,step_6381,invoke,1,1
51145,"iodata_[110, 111]",step_6381,transfer,1,1
51146,step_6381,step_5901,invoke,1,1
51147,step_6381,"iodata_[110, 111]",transfer,1,2
51148,"iodata_[110, 111]",step_5901,transfer,1,1
51149,step_5901,step_5748,invoke,1,1
51150,step_5901,"iodata_[950, 953]",transfer,1,1
51151,"iodata_[950, 953]",step_5748,transfer,1,1
51152,step_6381,step_969,invoke,1,1
51153,step_6381,"iodata_[1612, 1613]",transfer,1,1
51154,"iodata_[1612, 1613]",step_969,transfer,1,1
51156,"iodata_[110, 111]",step_969,transfer,1,3
51157,step_5748,step_6,invoke,1,1
51159,iodata_11547,step_6,transfer,1,1
51160,iodata_17665,step_167,transfer,1,1
51163,iodata_198,step_6,transfer,1,2
51181,step_62,step_15,invoke,1,5
51182,step_62,iodata_7373,transfer,1,3
51183,iodata_7373,step_15,transfer,1,1
51186,iodata_7373,step_31,transfer,1,4
51187,step_15,step_2268,invoke,1,1
51188,step_15,iodata_16478,transfer,1,1
51189,iodata_16478,step_2268,transfer,1,1
51190,step_31,step_2268,invoke,1,1
51192,iodata_4442,step_2268,transfer,1,1
51193,step_2268,step_6391,invoke,1,1
51194,step_2268,"iodata_[17687, 17688]",transfer,1,1
51195,"iodata_[17687, 17688]",step_6391,transfer,1,1
51196,iodata_17678,step_4573,transfer,1,1
51197,step_4573,iodata_17679,transfer,1,1
51200,iodata_63,step_15,transfer,1,1
51202,step_6391,iodata_1548,transfer,1,1
51217,step_100,step_2317,invoke,1,1
51219,iodata_305,step_2317,transfer,1,1
51220,step_2317,step_2905,invoke,1,1
51221,step_2317,"iodata_[2049, 2050]",transfer,1,3
51222,"iodata_[2049, 2050]",step_2905,transfer,1,2
51223,step_100,step_60,invoke,1,1
51225,iodata_305,step_60,transfer,1,1
51226,step_2317,step_60,invoke,1,2
51229,step_60,step_6,invoke,1,2
51230,step_60,"iodata_[6597, 6599]",transfer,1,2
51231,"iodata_[6597, 6599]",step_6,transfer,1,1
51232,iodata_1586,step_100,transfer,1,1
51234,"iodata_[13403, 13406]",step_2317,transfer,1,1
51235,"iodata_[2049, 2050]",step_2317,transfer,1,1
51238,iodata_4917,step_2905,transfer,1,1
51239,step_2905,iodata_14425,transfer,1,1
51240,iodata_17698,step_60,transfer,1,1
51241,"iodata_[13403, 13406]",step_60,transfer,1,1
51242,iodata_75,step_60,transfer,1,1
51243,iodata_400,step_60,transfer,1,1
51263,step_20,step_6399,invoke,1,1
51264,step_20,iodata_3964,transfer,1,2
51265,iodata_3964,step_6399,transfer,1,1
51266,step_6399,step_6,invoke,1,1
51267,step_6399,"iodata_[17713, 17714]",transfer,1,2
51268,"iodata_[17713, 17714]",step_6,transfer,1,1
51269,step_6399,step_29,invoke,1,1
51271,"iodata_[17713, 17714]",step_29,transfer,1,1
51272,iodata_17705,step_20,transfer,1,1
51274,iodata_226,step_6398,transfer,1,1
51275,step_6398,iodata_17708,transfer,1,1
51276,iodata_226,step_6399,transfer,1,1
51277,iodata_3555,step_6399,transfer,1,1
51278,iodata_29,step_6399,transfer,1,1
51279,iodata_17712,step_6399,transfer,1,1
51281,step_29,iodata_17397,transfer,1,1
51301,step_72,step_17,invoke,1,2
51310,step_22,step_47,invoke,1,10
51318,step_17,iodata_4383,transfer,1,11
51338,step_319,step_6408,invoke,1,1
51339,step_319,iodata_17732,transfer,1,3
51340,iodata_17732,step_6408,transfer,1,1
51341,step_319,step_29,invoke,1,1
51343,iodata_17732,step_29,transfer,1,1
51344,step_6408,step_29,invoke,1,1
51345,step_6408,iodata_180,transfer,1,2
51347,step_6408,step_6,invoke,1,1
51352,iodata_180,step_6408,transfer,1,1
51353,iodata_17734,step_6408,transfer,1,1
51354,iodata_378,step_6408,transfer,1,1
51371,step_235,iodata_17746,transfer,1,3
51372,iodata_17746,step_102,transfer,1,2
51373,step_235,step_566,invoke,1,1
51375,iodata_17746,step_566,transfer,1,1
51382,step_104,step_6416,invoke,1,3
51384,iodata_180,step_6416,transfer,1,2
51385,step_104,step_165,invoke,1,1
51396,iodata_1086,step_566,transfer,1,12
51399,iodata_263,step_6416,transfer,1,2
51400,step_6416,iodata_1763,transfer,1,1
51401,iodata_2348,step_165,transfer,1,1
51425,step_458,step_235,invoke,1,4
51429,step_3,"iodata_[3071, 3073]",transfer,1,10
51430,"iodata_[3071, 3073]",step_235,transfer,1,1
51431,step_235,step_128,invoke,1,1
51432,step_235,iodata_3042,transfer,1,2
51433,iodata_3042,step_128,transfer,1,1
51434,step_235,step_405,invoke,1,2
51436,iodata_3042,step_405,transfer,1,1
51437,step_128,step_405,invoke,1,1
51439,iodata_1895,step_405,transfer,1,2
51441,step_405,iodata_62,transfer,1,2
51442,iodata_62,step_405,transfer,1,2
51443,step_128,step_220,invoke,1,1
51445,iodata_1895,step_220,transfer,1,2
51446,step_405,step_220,invoke,1,1
51448,iodata_10700,step_220,transfer,1,1
51451,iodata_17762,step_458,transfer,1,1
51455,iodata_17762,step_3,transfer,1,1
51459,"iodata_[25, 28]",step_128,transfer,1,3
51461,iodata_1455,step_405,transfer,1,4
51462,"iodata_[236, 237]",step_405,transfer,1,3
51468,iodata_7897,step_220,transfer,1,1
51469,iodata_62,step_220,transfer,1,1
51470,"iodata_[25, 28]",step_220,transfer,1,2
51471,step_220,iodata_234,transfer,1,1
51494,step_1327,step_6430,invoke,1,1
51495,step_1327,iodata_17797,transfer,1,3
51496,iodata_17797,step_6430,transfer,1,1
51497,step_1327,step_1164,invoke,1,1
51499,iodata_17797,step_1164,transfer,1,1
51500,step_6430,step_1164,invoke,1,1
51501,step_6430,iodata_10476,transfer,1,2
51502,iodata_10476,step_1164,transfer,1,1
51504,step_645,iodata_3539,transfer,1,1
51508,step_645,"iodata_[13, 14]",transfer,1,1
51511,iodata_638,step_1327,transfer,1,1
51512,iodata_17795,step_1327,transfer,1,1
51513,iodata_1111,step_1327,transfer,1,1
51515,iodata_17795,step_6430,transfer,1,1
51516,iodata_17799,step_6430,transfer,1,1
51518,iodata_6766,step_1164,transfer,1,1
51519,step_1164,iodata_161,transfer,1,1
51544,iodata_71,step_52,transfer,1,2
51547,iodata_71,step_62,transfer,1,5
51550,iodata_71,step_66,transfer,1,5
51553,"iodata_[780, 781]",step_66,transfer,1,2
51554,step_15,step_21,invoke,1,1
51555,step_15,"iodata_[13528, 13531]",transfer,1,1
51556,"iodata_[13528, 13531]",step_21,transfer,1,1
51559,iodata_17805,step_22,transfer,1,1
51566,iodata_33,step_15,transfer,1,1
51567,iodata_5392,step_21,transfer,1,1
51568,iodata_174,step_21,transfer,1,2
51569,iodata_17819,step_21,transfer,1,1
51570,step_21,iodata_17820,transfer,1,1
51592,step_6438,step_34,invoke,1,1
51593,step_6438,"iodata_[110, 111]",transfer,1,1
51595,step_34,step_38,invoke,1,2
51597,"iodata_[119, 120]",step_38,transfer,1,1
51598,step_38,step_1696,invoke,1,1
51599,step_38,"iodata_[271, 272]",transfer,1,1
51600,"iodata_[271, 272]",step_1696,transfer,1,1
51601,step_1696,step_6442,invoke,1,1
51602,step_1696,"iodata_[17832, 17833]",transfer,1,2
51603,"iodata_[17832, 17833]",step_6442,transfer,1,1
51604,step_1696,step_682,invoke,1,1
51606,"iodata_[17832, 17833]",step_682,transfer,1,1
51607,iodata_3497,step_6438,transfer,1,1
51608,iodata_31,step_6438,transfer,1,1
51609,iodata_227,step_38,transfer,1,1
51610,step_38,iodata_17829,transfer,1,1
51611,iodata_227,step_1696,transfer,1,1
51612,iodata_3447,step_6442,transfer,1,1
51613,step_6442,"iodata_[17832, 17833]",transfer,1,1
51614,step_682,iodata_615,transfer,1,1
51633,step_177,step_72,invoke,1,3
51635,"iodata_[182, 183]",step_72,transfer,1,2
51636,step_72,step_54,invoke,1,2
51639,step_72,step_6448,invoke,1,1
51641,iodata_70,step_6448,transfer,1,2
51642,step_72,step_2836,invoke,1,1
51646,step_199,iodata_15619,transfer,1,5
51648,iodata_17841,step_177,transfer,1,1
51654,step_54,iodata_70,transfer,1,1
51655,step_6448,"iodata_[780, 781]",transfer,1,3
51657,step_2836,"iodata_[13, 14]",transfer,1,6
51678,step_639,step_559,invoke,1,1
51679,step_639,iodata_17858,transfer,1,2
51680,iodata_17858,step_559,transfer,1,1
51681,step_559,step_643,invoke,1,1
51682,step_559,"iodata_[1856, 1857]",transfer,1,1
51684,step_643,step_281,invoke,1,1
51687,step_281,step_1274,invoke,1,1
51688,step_281,"iodata_[1090, 1094]",transfer,1,2
51689,"iodata_[1090, 1094]",step_1274,transfer,1,1
51690,step_281,step_6,invoke,1,1
51693,"iodata_[518, 520]",step_50,transfer,1,2
51695,iodata_530,step_639,transfer,1,27
51699,"iodata_[1605, 1613]",step_559,transfer,1,2
51700,iodata_11,step_559,transfer,1,1
51701,iodata_175,step_559,transfer,1,1
51702,iodata_11,step_1274,transfer,1,1
51705,iodata_598,step_6,transfer,1,10
51734,step_6457,step_34,invoke,1,1
51735,step_6457,iodata_1851,transfer,1,2
51737,step_6457,step_48,invoke,1,1
51739,iodata_1851,step_48,transfer,1,1
51740,step_34,step_4477,invoke,1,1
51742,"iodata_[1526, 1527]",step_4477,transfer,1,1
51743,iodata_1988,step_6457,transfer,1,2
51744,iodata_17877,step_6457,transfer,1,1
51745,iodata_4,step_6457,transfer,1,3
51746,iodata_2,step_6457,transfer,1,1
51748,step_48,iodata_33,transfer,1,1
51749,iodata_71,step_4477,transfer,1,1
51750,step_4477,iodata_121,transfer,1,1
51766,step_704,"iodata_[17890, 17893]",transfer,1,1
51767,"iodata_[17890, 17893]",step_29,transfer,1,1
51768,step_704,step_495,invoke,1,1
51769,step_704,iodata_7902,transfer,1,1
51770,iodata_7902,step_495,transfer,1,1
51771,step_704,"iodata_[518, 520]",transfer,1,1
51772,"iodata_[518, 520]",step_495,transfer,1,1
51773,step_495,step_6464,invoke,1,1
51774,step_495,"iodata_[13500, 13502]",transfer,1,2
51775,"iodata_[13500, 13502]",step_6464,transfer,1,1
51776,step_6464,step_20,invoke,1,1
51777,step_6464,iodata_133,transfer,1,1
51778,iodata_133,step_20,transfer,1,1
51779,step_495,step_4144,invoke,1,1
51781,"iodata_[13500, 13502]",step_4144,transfer,1,1
51782,step_6464,step_4144,invoke,1,1
51783,step_6464,"iodata_[17900, 17904]",transfer,1,1
51784,"iodata_[17900, 17904]",step_4144,transfer,1,1
51785,step_20,step_4144,invoke,1,1
51786,step_20,iodata_2822,transfer,1,1
51787,iodata_2822,step_4144,transfer,1,1
51788,"iodata_[17890, 17893]",step_704,transfer,1,1
51789,iodata_7902,step_704,transfer,1,1
51790,iodata_163,step_704,transfer,1,1
51792,step_29,iodata_1350,transfer,1,3
51793,iodata_17901,step_20,transfer,1,1
51795,step_4144,"iodata_[13501, 13503]",transfer,1,1
51818,step_704,step_177,invoke,1,1
51819,step_704,step_48,invoke,1,1
51823,step_704,"iodata_[17910, 17918]",transfer,1,1
51824,"iodata_[17910, 17918]",step_128,transfer,1,1
51825,step_48,step_128,invoke,1,2
51827,iodata_337,step_128,transfer,1,2
51828,step_704,step_6471,invoke,1,1
51830,iodata_70,step_6471,transfer,1,1
51831,step_177,step_6471,invoke,1,1
51832,step_177,iodata_1441,transfer,1,3
51833,iodata_1441,step_6471,transfer,1,1
51834,iodata_17906,step_704,transfer,1,1
51835,iodata_17907,step_704,transfer,1,1
51836,iodata_4312,step_704,transfer,1,1
51837,step_704,iodata_11,transfer,1,4
51838,iodata_17912,step_177,transfer,1,1
51841,iodata_4312,step_48,transfer,1,1
51844,iodata_1033,step_128,transfer,1,1
51846,iodata_94,step_128,transfer,1,1
51848,iodata_17,step_6471,transfer,1,1
51849,iodata_175,step_6471,transfer,1,1
51850,step_6471,iodata_17927,transfer,1,1
51874,step_62,step_775,invoke,1,1
51876,"iodata_[110, 111]",step_775,transfer,1,2
51877,step_775,step_5285,invoke,1,1
51878,step_775,"iodata_[17931, 17932]",transfer,1,3
51879,"iodata_[17931, 17932]",step_5285,transfer,1,1
51882,iodata_14685,step_2063,transfer,1,2
51885,"iodata_[17931, 17932]",step_29,transfer,1,4
51887,step_2063,iodata_2260,transfer,1,1
51888,iodata_2260,step_29,transfer,1,1
51892,step_29,iodata_2261,transfer,1,2
51906,step_4502,step_6478,invoke,1,1
51907,step_4502,"iodata_[17940, 17941]",transfer,1,1
51908,"iodata_[17940, 17941]",step_6478,transfer,1,1
51909,step_6479,step_6480,invoke,1,1
51910,step_6479,iodata_3539,transfer,1,2
51911,iodata_3539,step_6480,transfer,1,1
51912,step_6480,step_237,invoke,1,1
51913,step_6480,"iodata_[17947, 17948]",transfer,1,1
51914,"iodata_[17947, 17948]",step_237,transfer,1,1
51916,step_6478,"iodata_[3578, 3583]",transfer,1,2
51917,"iodata_[704, 705]",step_6479,transfer,1,1
51919,"iodata_[1526, 1527]",step_6480,transfer,1,1
51920,iodata_17946,step_6480,transfer,1,1
51936,step_62,step_6483,invoke,1,4
51938,iodata_31,step_6483,transfer,1,3
51939,step_6483,step_2837,invoke,1,1
51940,step_6483,"iodata_[13, 14]",transfer,1,5
51942,step_6483,step_29,invoke,1,1
51943,step_6483,iodata_31,transfer,1,1
51945,step_2837,step_405,invoke,1,1
51946,step_2837,"iodata_[991, 992]",transfer,1,3
51947,"iodata_[991, 992]",step_405,transfer,1,1
51948,step_2837,step_31,invoke,1,1
51952,step_405,"iodata_[17960, 17962]",transfer,1,3
51953,"iodata_[17960, 17962]",step_31,transfer,1,1
51956,"iodata_[17960, 17962]",step_405,transfer,1,1
51959,"iodata_[25, 28]",step_29,transfer,1,3
51966,step_405,iodata_5925,transfer,1,15
51986,step_2087,step_6490,invoke,1,1
51987,step_2087,iodata_71,transfer,1,2
51988,iodata_71,step_6490,transfer,1,1
51989,step_6490,step_136,invoke,1,1
51990,step_6490,"iodata_[17971, 17972]",transfer,1,1
51991,"iodata_[17971, 17972]",step_136,transfer,1,1
51992,step_136,step_2357,invoke,1,1
51993,step_136,"iodata_[17971, 17972]",transfer,1,1
51994,"iodata_[17971, 17972]",step_2357,transfer,1,1
51995,iodata_17966,step_2087,transfer,1,1
51996,iodata_17967,step_2087,transfer,1,1
51998,iodata_17969,step_6490,transfer,1,1
51999,iodata_733,step_6490,transfer,1,1
52000,step_2357,iodata_2853,transfer,1,1
52013,step_1,step_6494,invoke,1,1
52014,step_1,step_6495,invoke,1,1
52015,step_6494,step_6495,invoke,1,1
52016,step_6494,"iodata_[17983, 17984]",transfer,1,1
52017,"iodata_[17983, 17984]",step_6495,transfer,1,1
52019,step_6495,iodata_17986,transfer,1,2
52020,iodata_17986,step_6495,transfer,1,1
52021,step_6495,step_317,invoke,1,1
52022,step_6495,"iodata_[17988, 17989]",transfer,1,1
52023,"iodata_[17988, 17989]",step_317,transfer,1,1
52024,iodata_2847,step_1,transfer,1,1
52025,iodata_17977,step_1,transfer,1,1
52027,step_1,iodata_17977,transfer,1,1
52028,iodata_6128,step_6494,transfer,1,1
52029,iodata_17981,step_6494,transfer,1,1
52030,iodata_17982,step_6494,transfer,1,1
52031,iodata_17985,step_6495,transfer,1,1
52033,iodata_4368,step_6495,transfer,1,1
52034,step_317,iodata_4368,transfer,1,1
52053,step_2140,step_6499,invoke,1,1
52055,"iodata_[6131, 6132]",step_6499,transfer,1,1
52056,step_6499,step_6500,invoke,1,1
52057,step_6499,iodata_6128,transfer,1,2
52058,iodata_6128,step_6500,transfer,1,2
52059,iodata_70,step_2140,transfer,1,3
52060,iodata_196,step_2140,transfer,1,1
52061,iodata_29,step_2140,transfer,1,1
52062,iodata_14045,step_2140,transfer,1,1
52064,iodata_6128,step_6499,transfer,1,1
52065,iodata_17997,step_6499,transfer,1,1
52068,iodata_109,step_6500,transfer,1,1
52069,step_6500,iodata_18001,transfer,1,1
52083,step_48,step_4071,invoke,1,2
52084,step_48,iodata_18004,transfer,1,2
52085,iodata_18004,step_4071,transfer,1,1
52086,step_4071,step_29,invoke,1,2
52087,step_4071,iodata_18006,transfer,1,4
52088,iodata_18006,step_29,transfer,1,2
52089,step_4071,step_923,invoke,1,1
52091,iodata_18006,step_923,transfer,1,2
52092,step_4071,step_6505,invoke,1,1
52094,iodata_18006,step_6505,transfer,1,1
52095,step_29,step_6505,invoke,1,2
52096,step_29,iodata_2519,transfer,1,5
52097,iodata_2519,step_6505,transfer,1,1
52099,iodata_18003,step_48,transfer,1,1
52101,"iodata_[13530, 13531]",step_4071,transfer,1,1
52106,step_923,"iodata_[1090, 1094]",transfer,1,5
52107,iodata_18011,step_6505,transfer,1,1
52108,iodata_13637,step_6505,transfer,1,2
52109,step_6505,iodata_18013,transfer,1,2
52126,step_1911,step_31,invoke,1,2
52128,step_31,step_854,invoke,1,3
52130,iodata_2693,step_854,transfer,1,1
52133,iodata_255,step_854,transfer,1,1
52134,step_6509,step_854,invoke,1,1
52135,step_6509,"iodata_[18029, 18030]",transfer,1,2
52136,"iodata_[18029, 18030]",step_854,transfer,1,1
52137,step_854,step_54,invoke,1,1
52138,step_854,iodata_70,transfer,1,5
52146,step_6509,step_29,invoke,1,2
52147,step_6509,iodata_249,transfer,1,2
52148,iodata_249,step_29,transfer,1,2
52149,step_854,step_29,invoke,1,2
52153,step_54,"iodata_[1627, 1630]",transfer,1,2
52154,"iodata_[1627, 1630]",step_29,transfer,1,2
52155,iodata_18014,step_1911,transfer,1,1
52156,iodata_11,step_1911,transfer,1,2
52157,iodata_128,step_1911,transfer,1,1
52160,step_1911,iodata_18019,transfer,1,1
52161,step_1911,iodata_1316,transfer,1,1
